pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit
61.7171,1256,1937,6299,1981
61.7171,2830,8264,7296,4361
61.7171,1642,6370,6827,5563
61.7171,2500,2514,5780,3420
61.7171,2026,8128,8523,8320
61.741398,2109,2448,7382,9246
61.741398,2275,7711,7545,3705
61.741398,2105,5746,6011,2968
61.741398,923,5567,4475,9009
61.741398,561,762,2350,6448
61.77378,811,9705,4582,1942
61.81424,1008,2504,3184,3311
61.81424,2318,7825,7008,4491
61.846584,1430,5028,7470,7312
61.846584,2018,6873,8572,7602
61.846584,1596,2624,5920,2185
61.846584,2098,4118,6716,8599
61.846584,1580,3575,8234,3410
61.854668,1025,2393,5034,7809
61.91123,2976,2965,4856,6947
61.91123,1432,5019,7240,1848
61.91123,886,4678,3347,4794
61.983868,1333,5361,6221,3139
61.983868,955,6065,5717,5887
61.983868,2281,4048,6749,3812
61.983868,1207,8987,4715,1587
61.983868,3627,7916,9548,8821
62.008064,2668,3770,9666,3656
62.008064,884,9173,2830,6582
62.008064,1478,4134,7357,7497
62.008064,1946,2764,7052,6439
62.008064,876,9187,3903,7156
62.008064,928,8847,2875,9358
62.008064,1548,5653,5955,2135
62.008064,2002,4304,6374,4355
62.03225,1239,9094,6442,8921
62.03225,1567,3294,4075,4620
62.03225,2727,6082,9080,5122
62.072536,480,510,1430,499
62.072536,814,1479,4984,8245
62.072536,2234,8728,4249,8553
62.072536,2284,4433,7779,5257
62.072536,836,1053,3993,9663
62.072536,1968,3102,7987,3495
62.072536,2960,4821,7706,6060
62.072536,810,9154,4246,4149
62.0967,961,8488,4985,2540
62.0967,2101,4111,8379,4958
62.0967,1863,4924,3758,2859
62.0967,2461,4004,8793,6297
62.1289,1053,5299,4678,5311
62.1289,2605,3839,8738,4572
62.1289,3227,5619,9728,4916
62.1289,1531,8837,7310,8062
62.1289,1273,5956,7397,6963
62.1289,395,490,1898,980
62.1289,2765,8872,9049,8853
62.1289,1001,4387,4826,2635
62.1289,2385,9035,5352,7995
62.1289,2083,8196,5822,8161
62.169125,636,9353,2187,4390
62.169125,1158,8590,4521,1656
62.177166,2057,3244,7379,4340
62.177166,2321,4028,6636,3301
62.201286,1708,4220,6535,8014
62.201286,1026,1625,4792,4014
62.201286,1674,8623,6528,7056
62.201286,876,7321,4818,9799
62.225395,2929,6690,7875,7419
62.241467,1769,6733,7670,6797
62.241467,2209,6920,7950,3827
62.241467,1323,2284,6155,2391
62.241467,2067,6235,6877,6484
62.241467,1505,7008,5395,6506
62.26556,1194,4416,7077,7813
62.289646,1467,3043,8724,9217
62.289646,1641,3698,7281,4248
62.289646,1299,1930,2520,2220
62.289646,2347,8182,7925,6163
62.289646,3097,6061,9020,7144
62.297672,1128,1561,5169,3079
62.361847,1012,7349,4531,4813
62.361847,1538,3492,6062,3412
62.369865,267,8607,753,8631
62.369865,1531,2084,7300,2811
62.369865,1701,1463,4879,2062
62.369865,483,734,1635,791
62.39391,1280,7758,6895,3202
62.39391,2270,5779,3879,5635
62.39391,1152,1592,6183,2750
62.39391,2504,4409,9547,8525
62.39391,1376,9208,5488,2019
62.39391,2290,7235,6645,3624
62.39391,586,9679,2018,771
62.39391,1536,2403,9029,2058
62.39391,1952,4315,9406,8210
62.425957,2822,4908,7405,6154
62.425957,2326,7732,6634,7972
62.433964,559,7731,2685,646
62.433964,2667,3483,9864,8248
62.433964,1033,7654,4011,7962
62.514,2419,3860,9354,4067
62.514,777,1716,3603,7132
62.514,1031,3298,4535,8765
62.58594,932,1424,4310,1434
62.58594,1188,4153,4064,8259
62.609905,1593,7278,7029,2451
62.625874,2417,5704,6993,4906
62.625874,1019,9070,5238,6362
62.625874,883,1638,3116,4523
62.641838,1929,4923,6103,7704
62.641838,1473,3591,2886,8507
62.641838,551,858,2079,911
62.649822,704,9842,3550,5374
62.649822,694,6347,2756,6128
62.649822,1784,2418,5996,7291
62.649822,1484,9151,3750,5665
62.649822,614,8685,2027,8452
62.649822,976,1423,5564,4097
62.681736,1112,1583,3476,8775
62.681736,1848,4971,5555,5007
62.681736,606,2383,1764,2603
62.681736,1514,6071,6185,5416
62.76942,405,1378,1872,1948
62.76942,1591,8150,6255,2767
62.76942,2451,6786,7578,4425
62.76942,1097,3824,6324,3931
62.801273,1103,4557,5749,4586
62.801273,2441,5468,9532,7118
62.801273,1615,3191,4553,8654
62.817196,1331,5101,6452,5913
62.817196,611,8706,3672,1396
62.817196,2407,4608,9025,3753
62.936478,2198,4849,6665,2920
62.936478,1028,9448,5366,9463
62.936478,2370,8358,9029,7570
62.936478,1258,8988,4990,4840
62.968246,876,8265,3984,1565
62.968246,1616,7149,6362,5055
62.968246,862,954,4803,2447
62.968246,1082,6660,5555,7019
62.968246,588,9358,2351,891
62.968246,1346,1679,4512,9034
62.968246,2164,5212,7060,8142
62.968246,348,3823,1674,3779
62.968246,956,1241,1544,1236
62.968246,1354,6643,6192,1897
62.968246,1988,6251,7940,6413
63,2082,3658,8654,3369
63.007935,1161,9093,3931,2110
63.007935,1079,2012,4085,1392
63.007935,421,1388,1457,539
63.007935,1827,2827,6122,8131
63.007935,3033,4842,9244,5107
63.007935,749,1084,3467,1172
63.007935,943,6671,4317,1595
63.007935,2305,5043,7760,5790
63.03174,1446,9118,7708,5064
63.03174,2166,3587,8184,4737
63.03174,1462,2873,4785,4246
63.03174,1074,9057,4685,9348
63.03174,2382,4591,7271,8383
63.03174,2430,9192,7862,9283
63.03174,828,9381,2024,9191
63.03174,1648,6475,7740,3166
63.03174,1814,2880,9020,3359
63.06346,1002,2534,3020,2735
63.06346,3754,4878,6459,6813
63.06346,1858,8896,9168,2579
63.06346,1772,8138,6805,3174
63.07139,901,1021,5209,1811
63.07139,1949,786,3563,9132
63.07139,3597,5719,9245,4690
63.07139,705,6557,3820,6578
63.07139,1823,8348,7483,4226
63.07139,2049,8609,6154,3507
63.07139,2965,9452,3530,7807
63.07139,733,4909,2859,4882
63.126858,2182,8639,9705,6019
63.126858,748,3363,3970,1739
63.126858,2162,6090,9689,5001
63.126858,1206,2113,4201,3274
63.126858,2004,4000,8717,8003
63.126858,594,1153,1608,5133
63.126858,1748,7428,8247,2229
63.126858,1786,4136,6569,2482
63.126858,428,837,1617,8320
63.126858,824,5573,5303,1485
63.126858,1690,6782,9748,9119
63.134777,773,1066,3180,1540
63.134777,3399,9223,2779,6667
63.134777,627,1930,2947,1151
63.134777,2929,5016,8497,5403
63.134777,635,6933,3671,8468
63.15061,2189,3325,7697,7214
63.15061,1003,1857,3638,7944
63.15061,1265,2083,2397,1994
63.15853,1368,2559,3714,2179
63.15853,542,7008,1980,7141
63.15853,1270,7769,5341,3304
63.15853,646,9156,2511,1703
63.15853,2382,8373,7203,3653
63.1981,1229,5853,3357,5641
63.1981,1079,4334,4696,6768
63.1981,2107,3849,9991,3824
63.1981,1289,8167,6614,8576
63.245552,1907,4420,7124,4285
63.245552,3265,4837,8774,7698
63.245552,1123,1977,3681,9177
63.245552,2783,4102,8769,5167
63.245552,611,4199,2403,915
63.245552,971,8120,5019,3999
63.245552,2285,4404,9755,3489
63.25346,1228,3078,3571,8564
63.25346,2532,5788,7873,5876
63.25346,1938,6000,7189,4120
63.28507,1180,4335,5624,1825
63.28507,2832,5476,8640,6406
63.28507,1948,8823,7996,6439
63.324562,2119,5292,7886,2621
63.324562,1321,1831,2612,1644
63.324562,2323,6347,7824,4297
63.324562,677,5361,3306,1742
63.324562,1993,4026,8688,7402
63.387695,647,4083,2559,7883
63.411354,1032,7444,5373,7555
63.411354,1026,4942,3238,8390
63.411354,1164,6796,4356,6767
63.505905,2596,4026,6273,3888
63.505905,1962,6879,9614,4689
63.505905,1524,3517,6536,3329
63.505905,740,1737,1950,1971
63.505905,1864,4606,7389,6616
63.505905,1278,7703,3839,1999
63.505905,718,2618,2624,1157
63.51378,1229,6266,6837,4577
63.529522,743,5009,4638,5382
63.529522,345,439,1583,799
63.560993,743,1289,3057,1332
63.560993,1109,8433,3768,1676
63.560993,1043,8700,3627,9234
63.560993,251,7244,924,1253
63.560993,2629,6226,8579,3816
63.560993,327,1211,1721,1214
63.560993,1449,7991,6918,3504
63.560993,3173,8607,6968,4949
63.560993,1427,8793,6494,4107
63.56886,492,1010,2346,9872
63.56886,388,9254,1398,812
63.600315,1014,5283,5903,7100
63.600315,1070,2010,5232,9445
63.600315,2924,6694,9099,6311
63.631752,1096,2305,5064,2780
63.631752,2756,8935,9289,7850
63.63961,389,9713,1949,2795
63.63961,1381,2719,5505,4978
63.63961,1033,8341,4044,9785
63.63961,2981,4469,9864,8249
63.63961,267,723,1657,2132
63.655323,2953,5734,7931,8628
63.655323,679,3268,3341,3136
63.702435,1141,4675,3227,4431
63.780876,1357,1673,4121,1538
63.788715,1008,2396,3120,2221
63.788715,622,1749,2798,7577
63.788715,374,715,1710,607
63.788715,2278,7897,7846,6170
63.788715,2650,8140,9243,5785
63.788715,1430,9073,4609,9315
63.788715,942,2570,4639,1882
63.812225,1713,9245,7672,3811
63.812225,1485,4221,6138,3651
63.82006,2138,7161,8885,5050
63.82006,808,9637,4394,3481
63.89053,2761,5613,8104,4939
63.89053,1385,9164,4927,1773
63.89053,1297,5607,4541,5805
63.89053,1189,1708,2252,1600
63.89053,1033,1553,5499,2115
63.89053,1743,7581,8357,2140
63.89053,2985,8835,8628,5169
63.89053,1199,7924,4171,2253
63.89053,2369,6041,8406,3275
63.89053,1601,6193,7102,3467
63.89053,1915,3910,7222,6238
63.89053,1055,7660,4452,7725
63.90618,3081,7529,9658,8921
63.90618,2045,5549,9953,5999
63.90618,245,938,966,571
63.90618,1171,6936,6600,3225
63.90618,1881,4583,8207,5778
63.90618,535,8047,2186,8075
63.90618,807,1468,4335,4879
63.90618,3675,6427,8333,6788
63.90618,1965,7779,5961,2924
63.953106,2561,5169,7202,5452
63.97656,810,7091,4248,7120
63.97656,3820,7846,3725,6425
64.00781,2208,4023,6484,7338
64.00781,840,1019,4937,6325
64.00781,2458,7054,7927,3743
64.03124,825,9291,3534,9795
64.03124,2247,8178,6869,8441
64.03124,1181,7497,4470,3949
64.070274,1238,2894,5493,3744
64.070274,586,824,2257,787
64.070274,2634,4165,7129,4205
64.070274,2240,4822,7264,8984
64.070274,810,1454,3963,1632
64.07808,2169,7502,8501,4993
64.07808,1383,2523,4591,4590
64.07808,2727,7619,6864,7207
64.07808,931,5171,5151,4986
64.12488,629,8735,2537,733
64.132675,3640,6120,4194,5847
64.132675,1770,5731,7295,3542
64.14047,2819,7261,9038,5995
64.14047,3075,7182,9552,5378
64.14047,1755,7871,6735,6101
64.195015,1950,4838,8206,8000
64.195015,1186,4135,4807,2249
64.195015,708,1441,3467,5909
64.195015,2026,7536,8801,5229
64.195015,408,1187,1009,602
64.195015,1046,6395,6198,1137
64.195015,500,5238,1816,9694
64.202805,749,8721,4431,7931
64.202805,1509,6056,7449,2402
64.202805,2909,6095,9693,5072
64.202805,801,3335,5030,3173
64.25729,1976,2592,9717,8878
64.25729,2442,5615,5949,7140
64.28063,2075,8236,5848,3055
64.28063,2323,6230,7083,5161
64.288414,640,7168,2981,8668
64.327286,2147,7277,8054,4795
64.327286,1769,2504,7952,5192
64.327286,1643,4544,5453,2937
64.3506,1972,8975,6287,5397
64.3506,1204,7969,5074,4670
64.3506,1028,4131,4258,6945
64.3506,558,1412,2978,9849
64.3506,2878,8190,6515,4772
64.381676,1712,6395,8364,8101
64.381676,1642,3477,7023,3371
64.381676,1112,1641,5567,8424
64.381676,1764,8219,4765,8142
64.40497,1971,8021,9102,8044
64.40497,2471,3719,7471,5187
64.40497,1885,3935,8923,3305
64.40497,1249,8870,6085,8628
64.40497,1293,6149,6650,5609
64.40497,3649,7354,9577,5789
64.40497,1395,2950,4341,8757
64.412735,2680,3903,8520,5032
64.412735,548,8872,1904,9590
64.44377,2302,3881,9828,6294
64.4748,2584,6144,9155,3509
64.49806,1261,3995,5781,3075
64.49806,1617,2210,5057,3855
64.49806,1087,9391,3574,1470
64.49806,1987,4083,8341,7003
64.49806,1521,3770,5900,4461
64.513565,627,719,2401,2518
64.513565,1281,2114,4283,6564
64.513565,671,7529,3417,3745
64.513565,915,3705,4109,3105
64.513565,781,7520,4436,7595
64.53681,570,9358,1909,968
64.53681,1866,4118,6292,5363
64.53681,1896,6597,6354,4405
64.53681,1362,4549,7451,6459
64.53681,2032,3933,8343,3499
64.53681,1870,5957,6516,6417
64.62198,351,2896,1274,5595
64.629715,1558,5542,6476,6239
64.629715,2528,3267,8995,8168
64.629715,1452,2782,8972,3933
64.629715,1814,5687,7077,5370
64.629715,982,6555,4905,5721
64.63745,1801,9574,6840,8308
64.63745,1435,8264,7996,7513
64.66065,2296,3754,8245,7508
64.7611,1213,6542,5871,1852
64.77654,2865,5864,9367,6516
64.77654,877,9794,2139,2323
64.815125,3004,7870,6867,5536
64.815125,1772,7726,9250,7061
64.84597,1578,2592,7664,6056
64.84597,1702,7771,6782,2782
64.84597,1940,6018,7623,2763
64.84597,3282,5109,8224,5698
64.84597,1180,8973,4125,8374
64.884514,1687,5944,7252,2493
64.884514,1459,7972,5995,6095
64.884514,1661,9392,4669,2491
64.884514,999,7947,3856,9042
64.899925,559,7566,3677,9142
64.899925,1037,1955,3442,3064
64.93843,1286,4807,6432,8756
64.93843,882,1549,1865,1761
64.93843,1120,9516,4662,8849
64.93843,880,2657,2602,1102
64.93843,912,5353,5127,5527
65,2486,7293,8696,8790
65,1710,4447,6609,5678
65,1172,3305,3715,2449
65,1070,9294,6201,8752
65,1188,1424,5584,1595
65,3208,5787,7142,5496
65,3036,3775,7186,6562
65,2300,2777,6295,4663
65,448,5920,1840,6024
65.00769,491,1349,1452,9796
65.03076,2694,3286,9868,5655
65.03076,740,9832,2031,2167
65.03076,2250,3530,9500,7493
65.03076,1902,5809,9254,9325
65.03076,2404,6646,8778,8273
65.03076,2680,6848,8628,6994
65.06919,483,1099,1992,1880
65.06919,2087,7715,8959,7684
65.06919,2087,4234,5140,3560
65.06919,3009,6686,9949,5548
65.06919,1429,3971,6596,2878
65.11528,1133,7332,4773,3806
65.11528,1825,5241,7579,4145
65.11528,1561,8423,5350,4672
65.11528,1239,6555,5321,4751
65.12296,720,8971,3192,1690
65.12296,400,7046,965,6740
65.12296,1268,2244,4994,3380
65.12296,2952,4612,9678,4336
65.14599,531,9000,2269,1284
65.192024,1733,2650,4874,7693
65.192024,1549,4750,4678,5734
65.192024,907,8602,4167,7820
65.192024,2299,4264,8606,6486
65.192024,827,1314,2477,9024
65.192024,1787,9702,5495,7158
65.192024,2361,6275,7037,7863
65.192024,2991,6774,5486,5897
65.192024,1703,3299,5280,4776
65.192024,2731,7313,7849,4495
65.192024,1797,5774,7408,3025
65.192024,2499,7222,8542,5292
65.192024,1475,9374,7185,3676
65.192024,813,4813,3223,5770
65.25335,1463,8498,6044,2406
65.27634,2046,3217,6715,4819
65.27634,1110,9666,7051,5846
65.27634,1246,1608,5598,7629
65.27634,1348,1500,6897,4909
65.29931,1367,7186,6950,2035
65.30697,1584,7967,7750,4340
65.30697,3018,5875,7801,5833
65.30697,1168,8864,5276,6330
65.30697,2692,8080,9813,8101
65.36819,1938,4375,9207,5342
65.36819,1116,3101,4972,3350
65.39113,1833,4243,8882,8706
65.43699,353,433,1233,8154
65.43699,785,8811,4849,2035
65.43699,1917,6903,8962,6106
65.459915,2442,8920,8148,7348
65.459915,2874,6733,8969,5481
65.459915,1902,7381,8592,4795
65.459915,622,8241,3116,7615
65.459915,1262,6147,5508,6883
65.459915,1690,7259,7123,5905
65.490456,3514,7939,9685,5117
65.490456,2390,5896,6956,5513
65.490456,2208,7124,8969,6724
65.490456,1354,6647,4729,2776
65.51336,2313,6416,7266,7639
65.51336,2943,7229,8779,6701
65.51336,2949,5447,7246,5144
65.52099,1046,9028,6421,5223
65.52099,1300,7649,3231,2164
65.52099,2012,5078,8179,6189
65.60488,1323,5296,6797,5459
65.60488,1693,2662,5841,3908
65.62012,2295,6833,8581,3718
65.62012,1145,2495,4547,9016
65.734314,814,8006,3700,3162
65.734314,2196,5436,8207,5990
65.734314,2066,3352,7812,3247
65.734314,3202,7455,9359,6209
65.734314,1534,2067,8357,7110
65.76473,1130,6949,4647,7175
65.76473,1808,6106,7000,3861
65.76473,784,6822,3482,6957
65.76473,1064,4672,4654,2584
65.76473,2670,6188,8967,4608
65.76473,772,3395,3714,6881
65.76473,1816,2463,6996,5771
65.76473,1526,3410,5241,3658
65.76473,330,8865,2103,9926
65.78754,861,3072,4299,1303
65.78754,2381,5300,9403,8758
65.78754,1719,2676,6407,6599
65.795135,1928,5897,8326,6058
65.795135,356,558,913,5923
65.795135,3558,8113,9947,6084
65.802734,2011,4435,6849,7789
65.802734,1471,1952,4464,9256
65.802734,1261,1665,5041,1887
65.802734,1243,2917,6338,6795
65.802734,853,2388,5386,7206
65.802734,2123,3869,6646,4817
65.802734,449,9903,1411,596
65.802734,2363,3423,6341,5642
65.8559,1418,4754,6463,7684
65.8559,2990,6792,9727,8680
65.8559,642,750,2462,1900
65.9242,835,4422,2722,4608
65.9242,741,7202,2747,3848
65.9242,2205,3571,8789,6813
65.946945,3504,7648,9871,4682
65.946945,1046,9582,6698,4378
65.946945,1584,5038,5429,6973
65.946945,664,3632,3216,3801
65.96969,1121,8667,5927,2302
65.96969,1857,8932,4690,9103
65.96969,1433,3092,6139,3565
66,2111,5656,5362,3247
66,1169,3907,4846,2606
66.007576,574,6220,3613,6654
66.007576,2190,5706,8102,5999
66.007576,752,9716,4343,8253
66.0303,1381,2937,7050,2169
66.0303,995,4378,4010,3842
66.0303,2307,7880,6419,9164
66.0303,703,3632,3256,9400
66.0303,1155,5816,6936,4027
66.0303,593,3219,2953,3189
66.0303,687,4639,1802,4586
66.037865,1964,3121,4048,2996
66.037865,1320,8378,6764,5814
66.037865,2758,4737,9645,6561
66.068146,606,779,2895,734
66.068146,1220,8086,3877,8410
66.068146,1462,5562,6230,8311
66.068146,1602,6947,6270,2945
66.068146,3544,8107,4876,8129
66.068146,548,6842,2708,1066
66.068146,2288,4592,8804,6194
66.068146,1346,3601,4756,4923
66.068146,2958,8448,9833,8639
66.09841,1124,4798,5336,4505
66.09841,2018,8531,7818,3925
66.09841,562,8629,2486,8713
66.09841,1124,2040,2385,1327
66.09841,2046,6034,8820,5490
66.09841,1138,2311,2534,2045
66.09841,1304,7310,6024,8254
66.09841,2350,9188,9541,3198
66.09841,1960,6538,5949,2633
66.1211,2607,4004,8391,3199
66.1211,2209,4551,5294,5380
66.1211,773,8335,3233,1127
66.1211,1665,3323,3821,3379
66.1211,389,858,1869,7460
66.1211,553,9129,2697,8851
66.12866,2070,3917,6201,4157
66.12866,2546,5327,4963,5390
66.189125,764,8632,2853,1378
66.189125,1400,8523,5726,3222
66.189125,1354,3499,3726,3401
66.211784,533,2708,2651,3116
66.211784,2575,5429,7197,5791
66.211784,2567,8664,8876,7019
66.211784,1305,9239,5545,7415
66.21933,1074,5511,6299,4191
66.21933,2708,7750,9819,8598
66.21933,676,7115,2918,700
66.21933,1164,3919,6171,4155
66.21933,1906,4403,9271,7125
66.21933,840,1698,3309,7849
66.24198,1161,4667,6041,6086
66.24198,1391,4544,5122,8720
66.27216,301,9421,1518,1533
66.27216,1305,1492,4259,2406
66.287254,553,9493,2100,9404
66.287254,581,9538,2622,1012
66.287254,1871,7082,8579,3544
66.309875,1846,3792,4630,8087
66.37017,620,2460,3003,1084
66.37017,2154,6313,7536,8238
66.37017,960,2510,5657,2103
66.37017,1994,5495,7833,5478
66.4003,1176,1887,5130,1704
66.40783,833,1378,3426,2178
66.40783,1971,8021,8861,3998
66.40783,2063,3211,8178,3742
66.40783,2847,7925,9990,7415
66.46804,3035,6919,8788,6213
66.48308,1719,8260,9323,8342
66.48308,1641,2761,4647,3216
66.48308,1501,8305,7936,8824
66.48308,1451,7565,3641,9360
66.48308,2857,8619,9395,4657
66.48308,1595,6028,6471,3673
66.48308,2741,7668,8139,7865
66.52819,503,2660,2035,9248
66.52819,2533,6130,7895,6228
66.52819,1471,2916,6981,2572
66.573265,2529,4747,9109,8672
66.573265,637,7606,2100,805
66.573265,2347,5159,8852,8728
66.573265,333,7088,1527,3595
66.6033,2031,2723,7704,4116
66.6033,545,7826,2285,8841
66.61081,682,1263,2880,984
66.61081,1074,9365,2984,1647
66.61081,632,1373,1968,1926
66.64083,2020,5108,8340,7128
66.64083,3282,6401,8645,6391
66.64833,1297,7290,5479,2262
66.64833,1927,4309,7520,6576
66.64833,1601,5970,7128,5895
66.70832,863,3815,3578,3078
66.70832,1061,1583,3705,3144
66.70832,735,7264,4103,1084
66.70832,1879,8277,9470,5092
66.70832,2407,8417,8056,5138
66.70832,925,6804,3554,5557
66.70832,2793,4614,9704,5739
66.70832,1139,1847,3806,7967
66.70832,683,1599,1714,1587
66.70832,1357,3648,4815,3357
66.70832,2863,4683,7947,5040
66.70832,491,1798,2011,8502
66.730804,892,7650,3751,8813
66.730804,2950,7103,9659,7498
66.730804,1152,1535,5363,6772
66.730804,2036,2496,7237,4568
66.730804,1282,9527,6466,9320
66.730804,2824,5000,8114,6461
66.730804,3050,6658,9585,7624
66.730804,2276,6611,8118,5247
66.730804,1058,2277,6235,3458
66.730804,1970,4439,9466,8837
66.75328,387,469,1468,2168
66.760765,2214,5466,7059,5152
66.760765,1878,6771,6135,5055
66.760765,1068,1752,4643,9314
66.8431,2001,7202,9118,5481
66.85058,1362,4450,5124,1682
66.85058,1178,1555,4156,7783
66.85058,3526,7292,9670,6619
66.85058,902,2760,4232,9201
66.85058,3014,6255,9176,6881
66.85058,2536,4559,9586,8164
66.88796,1821,4342,7000,6201
66.88796,1225,1419,5920,5611
67,988,1497,4025,9574
67,302,8194,1187,1282
67.00746,1537,6085,7653,6307
67.00746,755,1701,3897,7222
67.00746,2363,3288,6897,6825
67.00746,1389,8845,7690,2009
67.00746,613,3710,2563,8622
67.00746,1847,2521,7089,5517
67.00746,2109,6426,8954,5232
67.00746,1017,8815,3768,2243
67.00746,1541,6832,5350,4019
67.052216,2299,2889,8932,7801
67.06713,1659,8547,8142,5788
67.06713,1423,5994,6712,2222
67.06713,1071,9433,4232,7645
67.06713,1921,2531,6377,3049
67.06713,1055,2262,4649,9299
67.06713,1997,6259,6831,5267
67.06713,559,5859,2073,841
67.08204,3067,5683,8829,6722
67.08204,589,984,2515,7832
67.08204,1879,5008,8726,8293
67.08204,1139,9559,2010,3014
67.11929,1300,1813,7243,6928
67.11929,2060,5668,7980,6202
67.11929,934,1588,2553,1580
67.11929,1326,6644,6676,4834
67.11929,2056,3445,8787,2848
67.11929,608,9690,2030,9627
67.17886,2908,5234,8361,7786
67.18631,2063,3875,4984,2772
67.18631,1089,5968,5884,6947
67.18631,1297,5079,6934,5130
67.18631,479,1099,1382,6866
67.18631,1607,8037,6359,8291
67.20119,1715,3652,8436,6957
67.20119,1867,6174,8636,4216
67.20863,2294,4624,8595,5237
67.23094,2521,4934,9521,6235
67.23094,2123,3343,7908,6966
67.23094,1327,3050,4972,3126
67.23094,1955,5538,9068,3410
67.26812,2284,8605,7624,5551
67.26812,964,1723,2610,2189
67.26812,772,1933,3175,5575
67.26812,1928,7720,9321,6512
67.26812,718,4783,3502,7805
67.26812,626,6566,3362,6449
67.26812,1546,5062,9289,8344
67.26812,878,3154,3735,2131
67.26812,848,4299,2341,1550
67.357254,2686,6367,9119,7994
67.357254,3366,6478,8928,4977
67.357254,944,1383,4600,6879
67.357254,1490,8410,7987,3005
