pointDistance, pathLength, DFSVisit, BFSVisit, AStarVisit,,,,,,,,,,,,,
140.00714,2661,7130,8416,8060,,,,,,,,,,,,,
140.00714,1357,2965,8858,1973,,,,,,,,,,,,,
140.00714,1917,7914,4060,2807,,,,,,,,,,,,,
140.00714,1513,1908,2723,2475,,,,,,,,,,,,,
140.00714,2075,2948,5508,9213,,,,,,,,,,,,,
140.00714,1727,9125,8348,8522,,,,,,,,,,,,,
140.00714,3687,7169,9496,5501,,,,,,,,,,,,,
140.00714,2091,2930,4540,3950,,,,,,,,,,,,,
140.00714,2435,6574,6406,3164,,,,,,,,,,,,,
140.00714,1787,2113,3362,2071,,,,,,,,,,,,,
140.00714,3089,9063,5685,4535,,,,,,,,,,,,,
140.00714,1287,1504,2484,1799,,,,,,,,,,,,,
140.00714,3267,6230,7533,5245,,,,,,,,,,,,,
140.00714,2743,8558,5443,8833,,,,,,,,,,,,,
140.00714,3325,6346,6640,6194,,,,,,,,,,,,,
140.00714,2469,8924,6263,7864,,,,,,,,,,,,,
140.00714,1007,5825,1341,1128,,,,,,,,,,,,,
140.00714,2955,4492,7362,8326,,,,,,,,,,,,,
140.00714,3505,7698,8098,4837,,,,,,,,,,,,,
140.00714,2331,9214,4440,3377,,,,,,,,,,,,,
140.00714,2649,5359,6902,4668,,,,,,,,,,,,,
140.00714,2175,4547,4019,9035,,,,,,,,,,,,,
140.00714,2771,6341,9509,4215,,,,,,,,,,,,,
140.00714,2677,7913,7539,6199,,,,,,,,,,,,,
140.00714,1255,9835,1978,9663,,,,,,,,,,,,,
140.00714,1069,4390,5090,2159,,,,,,,,,,,,,
140.00714,3743,7088,9212,5776,,,,,,,,,,,,,
140.00714,2643,7160,6053,4525,,,,,,,,,,,,,
140.00714,1909,2791,6008,2590,,,,,,,,,,,,,
140.00714,861,1908,2027,1282,,,,,,,,,,,,,
140.00714,1977,8846,4054,8789,,,,,,,,,,,,,
140.00714,2553,3322,8788,7445,,,,,,,,,,,,,
140.00714,1957,5027,6360,3615,,,,,,,,,,,,,
140.00714,1761,5119,6482,8463,,,,,,,,,,,,,
140.00714,3143,5158,6523,8406,,,,,,,,,,,,,
140.00714,3027,4341,9562,8447,,,,,,,,,,,,,
140.00714,2949,3628,7321,7446,,,,,,,,,,,,,
140.00714,3903,5340,9420,7570,,,,,,,,,,,,,
140.00714,1991,2501,4302,8461,,,,,,,,,,,,,
140.00714,2173,4396,5641,7615,,,,,,,,,,,,,
140.00714,1861,8704,4246,3915,,,,,,,,,,,,,
140.00714,3351,8421,9175,5076,,,,,,,,,,,,,
140.00714,2685,4974,5990,3824,,,,,,,,,,,,,
140.00714,3701,7121,9652,7716,,,,,,,,,,,,,
140.00714,3183,5103,8584,7565,,,,,,,,,,,,,
140.00714,1435,9688,3613,3175,,,,,,,,,,,,,
140.00714,2707,7386,6163,3952,,,,,,,,,,,,,
140.00714,3851,8110,8505,6885,,,,,,,,,,,,,
140.00714,1499,2138,9907,1932,,,,,,,,,,,,,
140.00714,1783,2680,3147,9377,,,,,,,,,,,,,
140.00714,1879,6714,3134,6435,,,,,,,,,,,,,
140.00714,1871,9310,3448,2871,,,,,,,,,,,,,
140.00714,1519,9747,2502,4060,,,,,,,,,,,,,
140.00714,1337,9082,2929,8961,,,,,,,,,,,,,
140.00714,2525,3532,5678,8906,,,,,,,,,,,,,
140.00714,2397,8414,6352,9127,,,,,,,,,,,,,
140.00714,3441,8573,8096,7560,,,,,,,,,,,,,
140.00714,4121,6238,9998,6259,,,,,,,,,,,,,
140.00714,2251,8537,5815,4019,,,,,,,,,,,,,
140.00714,2013,6964,8001,8264,,,,,,,,,,,,,
140.00714,1601,8146,4378,8533,,,,,,,,,,,,,
140.00714,3269,5228,7457,6765,,,,,,,,,,,,,
140.00714,3033,6926,8138,3898,,,,,,,,,,,,,
140.00714,3475,8733,9426,5762,,,,,,,,,,,,,
140.00714,1657,2217,3891,7876,,,,,,,,,,,,,
140.00714,1691,9805,2353,5096,,,,,,,,,,,,,
140.00714,3995,6520,9269,5283,,,,,,,,,,,,,
140.00714,2621,4259,5229,4273,,,,,,,,,,,,,
140.00714,997,1066,1240,9912,,,,,,,,,,,,,
140.00714,3671,7250,8783,5383,,,,,,,,,,,,,
140.00714,1849,2500,3481,2718,,,,,,,,,,,,,
140.00714,2815,8615,7587,5845,,,,,,,,,,,,,
140.00714,1629,1779,3944,4479,,,,,,,,,,,,,
140.00714,1903,9297,3314,2465,,,,,,,,,,,,,
140.00714,1627,3520,3863,9084,,,,,,,,,,,,,
140.00714,3565,5074,9808,8289,,,,,,,,,,,,,
140.00714,2685,8838,6245,5269,,,,,,,,,,,,,
140.00714,1831,3691,3478,3850,,,,,,,,,,,,,
140.00714,1787,2435,6205,9433,,,,,,,,,,,,,
140.00714,1633,9583,3756,9505,,,,,,,,,,,,,
140.00714,2425,4342,7172,8088,,,,,,,,,,,,,
140.00714,3291,8060,8362,7867,,,,,,,,,,,,,
140.00714,2529,7045,6532,5340,,,,,,,,,,,,,
140.00714,1211,9287,2427,9751,,,,,,,,,,,,,
140.00714,3141,6756,8378,4715,,,,,,,,,,,,,
140.00714,1781,2467,2979,2369,,,,,,,,,,,,,
140.00714,2819,5819,8818,7704,,,,,,,,,,,,,
140.00714,1529,5080,2764,5172,,,,,,,,,,,,,
140.00714,3215,7332,8743,6380,,,,,,,,,,,,,
140.00714,2999,3957,5993,3925,,,,,,,,,,,,,
140.00714,2959,4433,6421,5190,,,,,,,,,,,,,
140.00714,2677,3882,5215,4938,,,,,,,,,,,,,
140.00714,2835,4945,7716,5911,,,,,,,,,,,,,
140.00714,3011,3844,8698,5750,,,,,,,,,,,,,
140.00714,1431,9206,3542,2203,,,,,,,,,,,,,
140.00714,3127,7572,9979,8294,,,,,,,,,,,,,
140.00714,2189,4706,5519,4131,,,,,,,,,,,,,
140.00714,3917,5510,9586,6689,,,,,,,,,,,,,
140.00714,1397,1712,2438,8146,,,,,,,,,,,,,
140.00714,1745,2625,4082,9193,,,,,,,,,,,,,
140.00714,3479,5986,9884,8609,,,,,,,,,,,,,
140.00714,1753,4954,4812,4942,,,,,,,,,,,,,
140.00714,1981,3991,5311,7797,,,,,,,,,,,,,
140.00714,3681,8266,9475,6764,,,,,,,,,,,,,
140.00714,3859,5741,9366,6487,,,,,,,,,,,,,
140.00714,2043,8673,3804,8781,,,,,,,,,,,,,
140.00714,2571,5986,6906,6800,,,,,,,,,,,,,
140.00714,1877,8605,9001,7600,,,,,,,,,,,,,
140.00714,2979,4469,7365,5655,,,,,,,,,,,,,
140.00714,3671,6504,8129,5276,,,,,,,,,,,,,
140.00714,2223,8573,4368,3263,,,,,,,,,,,,,
140.00714,885,1333,1666,1538,,,,,,,,,,,,,
140.00714,4069,7651,9808,7188,,,,,,,,,,,,,
140.00714,2199,2946,5905,4962,,,,,,,,,,,,,
140.00714,1523,9727,3258,9276,,,,,,,,,,,,,
140.00714,1779,2484,6403,4129,,,,,,,,,,,,,
140.00714,3053,7814,7678,7335,,,,,,,,,,,,,
140.00714,2215,3942,4422,8792,,,,,,,,,,,,,
140.00714,3231,7590,7083,4881,,,,,,,,,,,,,
140.00714,3297,6025,8719,9103,,,,,,,,,,,,,
140.00714,1757,2366,3639,8386,,,,,,,,,,,,,
140.00714,2929,4649,6078,8574,,,,,,,,,,,,,
140.00714,2681,7264,6320,8253,,,,,,,,,,,,,
140.00714,3557,7977,8237,8150,,,,,,,,,,,,,
140.00714,1357,9882,2276,9509,,,,,,,,,,,,,
140.00714,1907,2407,3436,3044,,,,,,,,,,,,,
140.00714,1581,8712,3180,1931,,,,,,,,,,,,,
140.00714,2185,3402,4808,8649,,,,,,,,,,,,,
140.00714,2827,5914,6723,7707,,,,,,,,,,,,,
140.00714,2617,8868,4860,7990,,,,,,,,,,,,,
140.00714,3145,5561,9029,5301,,,,,,,,,,,,,
140.00714,1263,2019,2198,7289,,,,,,,,,,,,,
140.00714,2205,8698,4288,3338,,,,,,,,,,,,,
140.00714,1929,7570,4554,4195,,,,,,,,,,,,,
140.00714,2923,5393,9274,3919,,,,,,,,,,,,,
140.00714,2835,6449,7166,4055,,,,,,,,,,,,,
140.00714,3207,8183,9275,5863,,,,,,,,,,,,,
140.00714,1633,4977,3209,4810,,,,,,,,,,,,,
140.00714,1493,9156,2584,9269,,,,,,,,,,,,,
140.00714,1425,1603,3111,6573,,,,,,,,,,,,,
140.00714,2725,4482,5302,8298,,,,,,,,,,,,,
140.00714,3037,4429,6584,8418,,,,,,,,,,,,,
140.00714,2337,8165,5010,4523,,,,,,,,,,,,,
140.00714,3163,7079,8339,8657,,,,,,,,,,,,,
140.00714,1749,2579,3822,2311,,,,,,,,,,,,,
140.00714,1231,8921,2564,2448,,,,,,,,,,,,,
140.00714,2521,9254,9867,3638,,,,,,,,,,,,,
140.00714,2341,7046,4217,3156,,,,,,,,,,,,,
140.00714,2621,8396,5933,3308,,,,,,,,,,,,,
140.00714,1867,8506,3440,3497,,,,,,,,,,,,,
140.00714,2765,6966,8537,3768,,,,,,,,,,,,,
140.00714,1621,4059,4020,2602,,,,,,,,,,,,,
140.00714,3101,5748,9906,5457,,,,,,,,,,,,,
140.00714,1833,3382,4105,3042,,,,,,,,,,,,,
140.00714,2067,6408,6836,5552,,,,,,,,,,,,,
140.00714,2067,2654,4441,8645,,,,,,,,,,,,,
140.00714,1213,3916,2242,1422,,,,,,,,,,,,,
140.00714,1081,7315,5295,1282,,,,,,,,,,,,,
140.00714,2469,8103,5247,3630,,,,,,,,,,,,,
140.00714,3865,6546,9603,6715,,,,,,,,,,,,,
140.00714,1503,3081,2860,2797,,,,,,,,,,,,,
140.00714,1365,7359,2442,9523,,,,,,,,,,,,,
140.00714,1279,2094,2625,1510,,,,,,,,,,,,,
140.00714,4681,7915,9723,7037,,,,,,,,,,,,,
140.00714,1743,5056,3238,5210,,,,,,,,,,,,,
140.00714,3849,7081,8689,7704,,,,,,,,,,,,,
140.00714,1997,7693,4985,4094,,,,,,,,,,,,,
140.00714,1501,9626,2931,1860,,,,,,,,,,,,,
140.00714,2559,8994,5408,3634,,,,,,,,,,,,,
140.00714,3165,8745,8502,7397,,,,,,,,,,,,,
140.00714,1261,7425,5980,2024,,,,,,,,,,,,,
140.00714,1779,2224,3402,9556,,,,,,,,,,,,,
140.00714,2749,5114,6273,6622,,,,,,,,,,,,,
140.00714,2397,3225,4460,9285,,,,,,,,,,,,,
140.00714,1851,6184,4220,5657,,,,,,,,,,,,,
140.00714,3341,5023,7511,7573,,,,,,,,,,,,,
140.00714,2193,4974,6054,4919,,,,,,,,,,,,,
140.00714,1275,9719,1958,9173,,,,,,,,,,,,,
140.00714,1991,2390,3867,9447,,,,,,,,,,,,,
140.00714,1383,2206,3713,2084,,,,,,,,,,,,,
140.00714,2329,3596,5486,3554,,,,,,,,,,,,,
140.00714,2487,7034,6568,6409,,,,,,,,,,,,,
140.00714,2411,8555,5221,7513,,,,,,,,,,,,,
140.00714,1667,2660,3246,2579,,,,,,,,,,,,,
140.00714,1945,2409,3635,7051,,,,,,,,,,,,,
140.00714,3001,7751,7340,4748,,,,,,,,,,,,,
140.00714,2401,4161,5237,4210,,,,,,,,,,,,,
140.00714,3423,6259,7302,5943,,,,,,,,,,,,,
140.00714,1073,2093,2291,1316,,,,,,,,,,,,,
140.00714,3429,5671,9525,6283,,,,,,,,,,,,,
140.00714,1987,2508,3222,2536,,,,,,,,,,,,,
140.00714,3003,6985,8393,5858,,,,,,,,,,,,,
140.00714,2737,4206,9777,6564,,,,,,,,,,,,,
140.00714,2577,3743,6685,3644,,,,,,,,,,,,,
140.00714,1313,3229,3538,7911,,,,,,,,,,,,,
140.00714,3105,5653,6307,4809,,,,,,,,,,,,,
140.00714,2961,4878,7894,7630,,,,,,,,,,,,,
140.00714,2225,3613,4827,8214,,,,,,,,,,,,,
140.00714,1357,1869,2691,1708,,,,,,,,,,,,,
140.00714,2745,8852,6726,6494,,,,,,,,,,,,,
140.00714,1725,9494,3983,6890,,,,,,,,,,,,,
140.00714,2437,9487,6147,2993,,,,,,,,,,,,,
140.00714,2299,4151,5127,8065,,,,,,,,,,,,,
140.00714,2387,2942,4457,4382,,,,,,,,,,,,,
140.00714,3889,5935,9394,8551,,,,,,,,,,,,,
140.00714,2779,8778,9867,8659,,,,,,,,,,,,,
140.00714,2367,8252,5673,8983,,,,,,,,,,,,,
140.00714,1299,9548,2239,3694,,,,,,,,,,,,,
140.00714,2797,4463,8446,4316,,,,,,,,,,,,,
140.00714,1575,8765,3144,9482,,,,,,,,,,,,,
140.00714,1637,1876,2943,9481,,,,,,,,,,,,,
140.00714,1785,9335,3389,2601,,,,,,,,,,,,,
140.00714,1799,2494,3765,3670,,,,,,,,,,,,,
140.00714,1721,9200,3117,8645,,,,,,,,,,,,,
140.00714,2767,4854,5680,9305,,,,,,,,,,,,,
140.00714,1553,2264,3273,9446,,,,,,,,,,,,,
140.00714,2357,7801,6134,2902,,,,,,,,,,,,,
140.00714,1951,8861,4192,9312,,,,,,,,,,,,,
140.00714,1395,9483,3319,9516,,,,,,,,,,,,,
140.00714,3931,6929,9933,7566,,,,,,,,,,,,,
140.00714,2385,3674,4423,6233,,,,,,,,,,,,,
140.00714,3103,4071,7114,8870,,,,,,,,,,,,,
140.00714,2035,8706,3977,3149,,,,,,,,,,,,,
140.00714,3645,7353,8493,6778,,,,,,,,,,,,,
140.00714,2407,8768,5121,4000,,,,,,,,,,,,,
140.00714,2183,8874,6149,8356,,,,,,,,,,,,,
140.00714,1009,8248,4514,1320,,,,,,,,,,,,,
140.00714,2171,9456,4472,2824,,,,,,,,,,,,,
140.00714,2135,5804,4318,6627,,,,,,,,,,,,,
140.00714,1735,3206,3434,9403,,,,,,,,,,,,,
140.00714,1427,1914,2954,2095,,,,,,,,,,,,,
140.00714,1685,5104,3722,7177,,,,,,,,,,,,,
140.00714,2251,9489,5176,3040,,,,,,,,,,,,,
140.00714,1853,7990,3056,2086,,,,,,,,,,,,,
140.00714,1777,9231,4706,5952,,,,,,,,,,,,,
140.00714,1771,9154,3584,2683,,,,,,,,,,,,,
140.00714,2897,9128,5087,4158,,,,,,,,,,,,,
140.00714,1407,1754,2252,4108,,,,,,,,,,,,,
140.00714,4189,6476,9758,6461,,,,,,,,,,,,,
140.00714,1267,2177,2886,7715,,,,,,,,,,,,,
140.00714,3071,6436,5814,5745,,,,,,,,,,,,,
140.00714,1901,9553,3577,9584,,,,,,,,,,,,,
140.00714,3253,8646,9682,7678,,,,,,,,,,,,,
140.00714,3927,7945,8711,7506,,,,,,,,,,,,,
140.00714,2311,4115,4711,5508,,,,,,,,,,,,,
140.00714,3189,5643,7614,3816,,,,,,,,,,,,,
140.00714,2665,5426,8221,4235,,,,,,,,,,,,,
140.00714,1689,2084,3098,2380,,,,,,,,,,,,,
140.00714,1137,7613,1757,3529,,,,,,,,,,,,,
140.00714,2865,6027,5729,6604,,,,,,,,,,,,,
140.00714,2103,7935,5410,9398,,,,,,,,,,,,,
140.00714,1603,4072,2696,1934,,,,,,,,,,,,,
140.00714,2961,5770,6169,5617,,,,,,,,,,,,,
140.00714,4059,7071,9527,6852,,,,,,,,,,,,,
140.00714,2365,4714,4457,7654,,,,,,,,,,,,,
140.00714,2149,5807,6448,6231,,,,,,,,,,,,,
140.00714,2873,6910,7639,7660,,,,,,,,,,,,,
140.00714,1463,9619,2885,2402,,,,,,,,,,,,,
140.00714,2277,9088,4952,4351,,,,,,,,,,,,,
140.00714,3355,6343,9964,5401,,,,,,,,,,,,,
140.00714,1719,2125,2922,2229,,,,,,,,,,,,,
140.00714,2839,8206,7544,5035,,,,,,,,,,,,,
140.00714,3409,7125,7814,8162,,,,,,,,,,,,,
140.00714,1823,2519,3835,9334,,,,,,,,,,,,,
140.00714,3285,5907,8287,4341,,,,,,,,,,,,,
140.00714,2693,7945,6400,7194,,,,,,,,,,,,,
140.00714,1473,9338,2702,9539,,,,,,,,,,,,,
140.00714,3511,7334,8139,4996,,,,,,,,,,,,,
140.00714,1843,9084,3544,9736,,,,,,,,,,,,,
140.00714,2381,5397,6834,2850,,,,,,,,,,,,,
140.00714,3647,5636,7879,5965,,,,,,,,,,,,,
140.00714,3145,5116,8290,5095,,,,,,,,,,,,,
140.00714,1681,8125,4792,6848,,,,,,,,,,,,,
140.00714,2167,9218,5681,9547,,,,,,,,,,,,,
140.00714,2419,6612,5243,8793,,,,,,,,,,,,,
140.00714,1341,9596,1963,4526,,,,,,,,,,,,,
140.00714,2621,4226,7373,5602,,,,,,,,,,,,,
140.00714,3265,4367,9271,7399,,,,,,,,,,,,,
140.00714,2187,4730,3871,9071,,,,,,,,,,,,,
140.00714,2027,7725,4220,5685,,,,,,,,,,,,,
140.00714,3935,7177,9683,6661,,,,,,,,,,,,,
140.00714,1165,7495,1650,9773,,,,,,,,,,,,,
140.00714,3751,5247,7854,7092,,,,,,,,,,,,,
140.00714,1651,9849,4562,7723,,,,,,,,,,,,,
140.00714,3365,6268,8826,8320,,,,,,,,,,,,,
140.00714,1683,2172,3459,2674,,,,,,,,,,,,,
140.00714,2233,2953,4080,6214,,,,,,,,,,,,,
140.00714,1253,1501,2443,2695,,,,,,,,,,,,,
140.00714,2773,3762,5923,5087,,,,,,,,,,,,,
140.00714,2167,3321,4297,9122,,,,,,,,,,,,,
140.00714,3487,7480,8958,7364,,,,,,,,,,,,,
140.00714,2101,9567,4553,5108,,,,,,,,,,,,,
140.00714,1321,4665,2405,9745,,,,,,,,,,,,,
140.00714,2867,4603,5862,4388,,,,,,,,,,,,,
140.00714,2501,6165,4953,6061,,,,,,,,,,,,,
140.00714,2657,3924,5515,6006,,,,,,,,,,,,,
140.00714,2279,3479,4466,8945,,,,,,,,,,,,,
140.00714,3059,4262,6347,8765,,,,,,,,,,,,,
140.00714,2171,5200,3871,5259,,,,,,,,,,,,,
140.00714,2503,4635,4995,4122,,,,,,,,,,,,,
140.00714,2507,3205,4935,8165,,,,,,,,,,,,,
140.00714,1881,9075,3131,8979,,,,,,,,,,,,,
140.00714,1473,2007,2715,1764,,,,,,,,,,,,,
140.00714,2593,6064,6974,4342,,,,,,,,,,,,,
140.00714,1841,3295,4867,2903,,,,,,,,,,,,,
140.00714,2091,4769,5326,8798,,,,,,,,,,,,,
140.00714,2565,4210,6238,9027,,,,,,,,,,,,,
140.00714,2943,3922,8057,7383,,,,,,,,,,,,,
140.00714,2039,6842,3748,2385,,,,,,,,,,,,,
140.00714,4065,6296,9803,6655,,,,,,,,,,,,,
140.00714,2087,6908,5442,4908,,,,,,,,,,,,,
140.00714,2051,2824,4807,7469,,,,,,,,,,,,,
140.00714,2935,7825,7027,8551,,,,,,,,,,,,,
140.00714,1305,6479,2352,9300,,,,,,,,,,,,,
140.00714,1973,7266,4975,2245,,,,,,,,,,,,,
140.00714,3497,7983,9085,6640,,,,,,,,,,,,,
140.00714,1659,6240,3360,6550,,,,,,,,,,,,,
140.00714,1865,9031,3696,9037,,,,,,,,,,,,,
140.00714,2371,7179,5116,8345,,,,,,,,,,,,,
140.00714,2319,5021,6029,4863,,,,,,,,,,,,,
140.00714,2441,3515,5165,9137,,,,,,,,,,,,,
140.00714,1575,9292,2775,9303,,,,,,,,,,,,,
140.00714,1575,2224,2706,2094,,,,,,,,,,,,,
140.00714,2547,7425,6365,7915,,,,,,,,,,,,,
140.00714,2931,9178,5127,7643,,,,,,,,,,,,,
140.00714,2499,6470,7007,4721,,,,,,,,,,,,,
140.00714,3719,7611,8759,8448,,,,,,,,,,,,,
140.00714,1709,5288,3598,8786,,,,,,,,,,,,,
140.00714,2651,6496,7007,4455,,,,,,,,,,,,,
140.00714,1923,8580,4257,7338,,,,,,,,,,,,,
140.00714,2541,5611,5821,7496,,,,,,,,,,,,,
140.00714,2861,5987,9201,7329,,,,,,,,,,,,,
140.00714,3603,7618,9697,6178,,,,,,,,,,,,,
140.00714,2331,5280,5745,6610,,,,,,,,,,,,,
140.00714,3421,7516,9137,5430,,,,,,,,,,,,,
140.00714,2659,4298,6268,3785,,,,,,,,,,,,,
140.00714,1955,6080,4864,6018,,,,,,,,,,,,,
140.00714,1925,2624,4942,6923,,,,,,,,,,,,,
140.00714,2203,4646,5498,8223,,,,,,,,,,,,,
140.00714,3177,6527,9871,8245,,,,,,,,,,,,,
140.00714,1721,8647,3512,9137,,,,,,,,,,,,,
140.00714,4179,7528,9553,7778,,,,,,,,,,,,,
140.00714,2433,7516,4891,3320,,,,,,,,,,,,,
140.00714,3467,5930,7016,4925,,,,,,,,,,,,,
140.00714,2109,2844,5362,3942,,,,,,,,,,,,,
140.00714,2735,8650,5335,4020,,,,,,,,,,,,,
140.00714,1359,9610,2216,1632,,,,,,,,,,,,,
140.00714,2213,6589,7624,6320,,,,,,,,,,,,,
140.00714,1585,2334,2787,1887,,,,,,,,,,,,,
140.00714,2783,4248,7760,5646,,,,,,,,,,,,,
140.00714,2657,4036,6207,8067,,,,,,,,,,,,,
140.00714,2803,8412,6173,7980,,,,,,,,,,,,,
140.00714,1441,2273,2713,9405,,,,,,,,,,,,,
140.00714,2591,7801,6017,3898,,,,,,,,,,,,,
140.00714,2771,4353,8705,8758,,,,,,,,,,,,,
140.00714,3733,5615,7633,5198,,,,,,,,,,,,,
140.00714,2741,8455,6391,7950,,,,,,,,,,,,,
140.00714,2955,5424,7321,5712,,,,,,,,,,,,,
140.00714,2479,5873,7370,6685,,,,,,,,,,,,,
140.00714,4303,7632,9512,7352,,,,,,,,,,,,,
140.00714,3085,6929,8291,8240,,,,,,,,,,,,,
140.00714,2151,9050,4357,9177,,,,,,,,,,,,,
140.00714,2555,4384,6088,5258,,,,,,,,,,,,,
140.00714,1609,9687,3325,3290,,,,,,,,,,,,,
140.00714,2083,7265,4657,4832,,,,,,,,,,,,,
140.00714,2653,3379,6623,6341,,,,,,,,,,,,,
140.00714,1931,3272,3593,8497,,,,,,,,,,,,,
140.00714,2183,3890,5906,4512,,,,,,,,,,,,,
140.00714,1071,1970,2153,2449,,,,,,,,,,,,,
140.00714,3093,4947,8560,6307,,,,,,,,,,,,,
140.00714,1811,2844,4165,8678,,,,,,,,,,,,,
140.00714,1753,2502,3404,9451,,,,,,,,,,,,,
140.00714,3703,7846,9728,8253,,,,,,,,,,,,,
140.00714,2265,5315,5696,7126,,,,,,,,,,,,,
140.00714,1139,1468,2670,8420,,,,,,,,,,,,,
140.00714,2425,3699,4593,3510,,,,,,,,,,,,,
140.00714,1321,5968,2172,9534,,,,,,,,,,,,,
140.00714,2215,8896,3945,2854,,,,,,,,,,,,,
140.00714,2797,7550,6900,7564,,,,,,,,,,,,,
140.00714,1733,5443,2715,9502,,,,,,,,,,,,,
140.00714,1339,2391,2483,1670,,,,,,,,,,,,,
140.00714,1741,9548,8876,9508,,,,,,,,,,,,,
140.00714,2795,4337,7276,8971,,,,,,,,,,,,,
140.00714,1979,2715,7603,7466,,,,,,,,,,,,,
140.00714,2207,2837,4615,7523,,,,,,,,,,,,,
140.00714,2161,5094,8173,3135,,,,,,,,,,,,,
140.00714,2295,4571,5180,3206,,,,,,,,,,,,,
140.00714,1941,5582,5855,5340,,,,,,,,,,,,,
140.00714,3605,5291,7803,8683,,,,,,,,,,,,,
140.00714,3481,7262,8671,6579,,,,,,,,,,,,,
140.00714,1773,9185,3783,3435,,,,,,,,,,,,,
140.00714,1109,1612,2129,1497,,,,,,,,,,,,,
140.00714,1563,9721,4231,1815,,,,,,,,,,,,,
140.00714,1695,4407,4446,6635,,,,,,,,,,,,,
140.00714,1999,8813,4104,8668,,,,,,,,,,,,,
140.00714,1955,6449,3721,8922,,,,,,,,,,,,,
140.00714,2539,5817,8147,6241,,,,,,,,,,,,,
140.00714,745,6534,860,770,,,,,,,,,,,,,
140.00714,3219,8846,6959,4274,,,,,,,,,,,,,
140.00714,3021,7364,9303,8626,,,,,,,,,,,,,
140.00714,3387,5795,7695,6569,,,,,,,,,,,,,
140.00714,3807,5387,9129,7082,,,,,,,,,,,,,
140.00714,1415,6671,7108,7047,,,,,,,,,,,,,
140.00714,3233,4565,7867,5782,,,,,,,,,,,,,
140.00714,1861,8490,5431,9158,,,,,,,,,,,,,
140.00714,2271,4535,5410,3306,,,,,,,,,,,,,
140.00714,2485,3539,7202,4187,,,,,,,,,,,,,
140.00714,1693,5228,3603,2184,,,,,,,,,,,,,
140.00714,3713,8036,9655,8641,,,,,,,,,,,,,
140.00714,3789,5503,9855,7942,,,,,,,,,,,,,
140.00714,2285,6419,6221,6436,,,,,,,,,,,,,
140.00714,2595,4969,4766,3230,,,,,,,,,,,,,
140.00714,2559,3724,5440,9337,,,,,,,,,,,,,
140.00714,2715,6381,7289,8048,,,,,,,,,,,,,
140.00714,1091,3007,1366,8063,,,,,,,,,,,,,
140.00714,3333,7035,9110,8045,,,,,,,,,,,,,
140.00714,1555,9365,2571,9497,,,,,,,,,,,,,
140.00714,3277,6398,9209,7159,,,,,,,,,,,,,
140.00714,3579,5190,9765,6602,,,,,,,,,,,,,
140.00714,2207,3645,4626,3417,,,,,,,,,,,,,
140.00714,1655,9664,3485,2698,,,,,,,,,,,,,
140.00714,1123,9434,1781,1239,,,,,,,,,,,,,
140.00714,1069,7694,7355,5508,,,,,,,,,,,,,
140.00714,1571,2214,3106,9487,,,,,,,,,,,,,
140.00714,2699,3257,5957,6910,,,,,,,,,,,,,
140.00714,3143,4224,7818,6781,,,,,,,,,,,,,
140.00714,1981,9194,3719,6985,,,,,,,,,,,,,
140.00714,2501,2833,6890,6738,,,,,,,,,,,,,
140.00714,3861,8602,9941,6538,,,,,,,,,,,,,
140.00714,3339,8811,6201,8216,,,,,,,,,,,,,
140.00714,2247,7884,5994,6604,,,,,,,,,,,,,
140.00714,3271,6290,8015,5609,,,,,,,,,,,,,
140.00714,3251,6538,9785,6770,,,,,,,,,,,,,
140.00714,3149,5056,7309,3857,,,,,,,,,,,,,
140.00714,1741,2306,3039,6068,,,,,,,,,,,,,
140.00714,2053,2532,4582,3222,,,,,,,,,,,,,
140.00714,1079,6213,1857,1420,,,,,,,,,,,,,
140.00714,2573,3608,5489,8954,,,,,,,,,,,,,
140.00714,1501,3093,3278,3242,,,,,,,,,,,,,
140.00714,4127,5787,8977,5782,,,,,,,,,,,,,
140.00714,2575,9309,4130,9172,,,,,,,,,,,,,
140.00714,2401,9060,6560,2829,,,,,,,,,,,,,
140.00714,1493,8186,3291,2475,,,,,,,,,,,,,
140.00714,1427,9312,3451,2161,,,,,,,,,,,,,
140.00714,3651,6810,8959,6146,,,,,,,,,,,,,
140.00714,2903,8300,6395,4587,,,,,,,,,,,,,
140.00714,2079,2703,4360,8236,,,,,,,,,,,,,
140.00714,2499,6767,4532,3116,,,,,,,,,,,,,
140.00714,3311,5320,9375,6034,,,,,,,,,,,,,
140.00714,4389,7485,9550,6241,,,,,,,,,,,,,
140.00714,3065,4372,5680,4817,,,,,,,,,,,,,
140.00714,2027,5766,3835,6466,,,,,,,,,,,,,
140.00714,2863,9253,7270,6040,,,,,,,,,,,,,
140.00714,1405,1782,2202,6329,,,,,,,,,,,,,
140.00714,2625,8310,5407,8667,,,,,,,,,,,,,
140.00714,2771,6089,7375,8126,,,,,,,,,,,,,
140.00714,1141,9115,2512,1966,,,,,,,,,,,,,
140.00714,2627,3348,5125,6791,,,,,,,,,,,,,
140.00714,2487,9164,5413,9175,,,,,,,,,,,,,
140.00714,1539,2115,2897,1886,,,,,,,,,,,,,
140.00714,2567,6925,8458,3753,,,,,,,,,,,,,
140.00714,1463,1787,2489,9494,,,,,,,,,,,,,
140.00714,1739,6683,3255,6293,,,,,,,,,,,,,
140.00714,1765,9328,2981,4762,,,,,,,,,,,,,
140.00714,3537,6858,9699,6990,,,,,,,,,,,,,
